Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2021-04-12,862.5869140625,885.2669734194948,857.6672732350632,884.1837415365642,20901482
2021-04-13,871.9071655273438,875.8790157297038,865.6109063786529,868.3866470158723,19411189
2021-04-15,877.5490112304688,885.0864478844724,863.4219285584875,869.4248015602077,19723716
2021-04-16,872.04248046875,880.0764346591261,869.4923760258712,874.07356246059,15656948
2021-04-19,858.3215942382812,864.9563664944045,853.0408766277532,859.3596988204337,18478808
2021-04-20,858.0735473632812,866.1300068005348,853.2441605444959,862.2935975446998,17203668
2021-04-22,860.4429321289062,864.076268326873,847.0380060050811,854.0564191309984,14490954
2021-04-23,859.5178833007812,866.0849064432063,855.4557782072471,860.2626015730614,11828857
2021-04-26,874.6378173828125,885.5378273951245,862.7448895453444,866.5813583165724,20846778
2021-04-27,897.566162109375,901.4251348981196,874.8184105130574,875.6082559520604,19992524
2021-04-28,901.47021484375,906.2996013229371,893.7297060704715,901.7184741400474,17122437
2021-04-29,913.5437622070312,922.7737675845348,905.9837618121402,913.0246799848917,17412606
2021-04-30,900.2064819335938,918.9372550182458,897.0696639164535,906.5253048610995,19828769
2021-05-03,884.206298828125,893.2106078294329,877.0073762854873,887.3431167617707,23640186
2021-05-04,865.0467529296875,888.1556413637521,862.5192714204591,880.1216860397934,21849830
2021-05-05,866.62646484375,874.9311830141904,861.1877417678091,868.0933376376232,12393609
2021-05-06,871.5460815429688,873.351467984722,860.5332540943049,867.4162861727356,14624666
2021-05-07,871.8846435546875,882.6717759114722,869.2894115930914,874.5926935213764,12288548
2021-05-10,869.379638671875,878.677334300937,867.010102487007,875.1568754240988,13941237
2021-05-11,872.5165405273438,874.9537675806936,862.0678622246373,864.324640162575,13478264
2021-05-12,863.4895629882812,872.4036175039552,860.7138223730607,871.1398768410697,13177961
2021-05-14,874.3895874023438,876.5108642766377,860.2625054108522,870.2146050700743,13291616
2021-05-17,884.7930297851562,886.1921519936135,871.2752254332202,874.3895393110239,11873078
2021-05-18,897.250244140625,903.8624540940559,890.276956857108,894.1134258737994,12064918
2021-05-19,901.357421875,910.1135316770341,890.0512670062741,893.661980396703,16317002
2021-05-20,896.0993041992188,907.6085916449601,894.1134087677735,901.7411000663334,11422532
2021-05-21,903.8397827148438,907.0217278069957,896.3700373777015,899.0780871843959,10785605
2021-05-24,896.2119750976562,907.1119838096187,894.5645936578591,906.2995151967815,8551760
2021-05-25,886.0568237304688,901.3348284850034,884.6350781454706,901.0640055897504,14780102
2021-05-26,889.1710815429688,893.436318314461,887.0272410491106,891.4052361303035,7480204
2021-05-27,891.9017333984375,899.5294239766795,885.6506014850115,889.283937975624,26819294
2021-05-28,945.4762573242188,950.0799477100439,898.1753741090896,898.1753741090896,56469931
2021-05-31,975.0393676757812,989.2115769657272,941.0757172389948,948.7259715836556,59124142
2021-06-01,978.9210205078125,993.8605124616367,968.8108556050526,977.6120928456976,28013832
2021-06-02,993.5219116210938,997.2455024822107,973.5499025688986,973.5499025688986,24630162
2021-06-03,997.3131713867188,1015.5249208069228,991.1974809457165,1002.4358843892015,23974257
2021-06-04,988.669921875,1000.3822800699458,985.8489944972179,999.637561927722,14468646
2021-06-07,1005.3245239257812,1011.9141694726093,986.1875471509084,993.8604245557929,16336573
2021-06-08,999.5474243164062,1005.2117836404444,992.1228056254331,1004.9635840254113,9674735
2021-06-09,981.6741943359375,1002.4359908160228,973.9787526775382,1001.5333273703063,11409161
2021-06-10,985.2849731445312,1006.4981611610059,982.8251227181646,989.9789185964415,14155653
2021-06-11,1002.3753051757812,1009.1011952964063,987.4063735342977,988.6745798453265,13762778
2021-06-14,1016.7554321289062,1022.8018743951756,994.1774433422952,1003.2132032493698,20332436
2021-06-15,1019.0652465820312,1030.3428892787051,1014.6719292575741,1024.04738247787,15174215
2021-06-16,1001.6732177734375,1017.7291568032897,999.0689384128791,1016.7554197633551,10797349
2021-06-17,1003.5075073242188,1012.2714997953356,987.315715260484,996.4193416411849,15745975
2021-06-18,1008.0366821289062,1012.2715036865906,989.3311797612216,1007.9687553467284,29369026
2021-06-21,1013.2905883789062,1017.9329709190221,996.4873942658087,998.0046654296643,12186448
2021-06-22,1008.08203125,1024.0474616919707,1005.1833424900376,1020.8769459855561,12871913
2021-06-23,998.842529296875,1019.3370107371757,997.1893446925246,1019.0653035968686,16653951
2021-06-24,975.3587036132812,1003.0319792586279,969.2443347205035,999.5218896905816,91461975
2021-06-25,953.1431274414062,975.3587813357442,942.5675134722279,975.3587813357442,55355022
2021-06-28,944.7867431640625,963.129909816626,942.5221576464701,961.0918068108575,20277042
2021-06-29,945.6019897460938,955.2038659394034,943.9262228096128,946.3719464304492,27144063
2021-06-30,955.9512329101562,961.3862145219897,947.0740283906408,949.4291830957576,19762858
2021-07-01,950.1990966796875,961.6125927669174,948.862963734081,959.2800805772861,12534407
2021-07-02,964.2848510742188,966.0286046961062,947.9345027993265,949.7688254664646,14086620
2021-07-05,973.8640747070312,975.3813457995719,965.3944913619939,967.6364346091955,11702287
2021-07-06,962.3599243164062,973.2752309763289,960.2765368506975,971.486252797126,10070124
2021-07-07,955.679443359375,963.6961219133111,950.2218196134942,963.6961219133111,10454892
2021-07-08,947.7760620117188,958.8046409163389,942.522218479792,958.8046409163389,11185460
2021-07-09,938.0836181640625,947.3684433649398,935.7737479702222,945.692616426164,9037675
2021-07-12,943.9262084960938,951.8069732106677,939.5781755914345,941.9559723923293,8585292
2021-07-13,950.9917602539062,952.5090313833667,945.7152147930674,951.1276138236502,6717133
2021-07-14,944.7867431640625,954.2300635744198,942.6353689523012,951.2860904215172,8532544
2021-07-15,943.1336059570312,948.8629964583248,941.3898523696109,948.8629964583248,9448356
2021-07-16,956.7437744140625,957.8081403899708,945.5114158643191,945.5793426478567,8828185
2021-07-19,950.6521606445312,961.9977318474611,947.6176180848694,951.1277080859279,8354449
2021-07-20,948.3194580078125,954.7509382666392,943.8809159970199,950.9010950356152,6741464
2021-07-22,960.5029907226562,961.9523350417173,950.289713605715,959.7330340406753,7972397
2021-07-23,953.709228515625,966.7306251488294,952.0560439551456,966.7306251488294,9937030
2021-07-26,940.642578125,960.6388700312618,938.0382987131833,954.750983452507,12389668
2021-07-27,930.746337890625,943.7450933231961,924.8584510240973,940.6199818363403,10824523
2021-07-28,922.7523193359375,932.1050710097164,913.1957274047861,932.1050710097164,12897848
2021-07-29,929.95361328125,939.5328466147575,925.4923692829198,930.2933070796137,13765738
2021-07-30,921.8239135742188,936.6116474595756,919.9216040760916,932.1051183084293,11350608
2021-08-02,938.6724243164062,941.7975357253354,924.4734496016514,930.4293230086479,10925104
2021-08-03,945.579345703125,947.0513322851771,934.9131634487219,946.5984271599676,11817299
2021-08-04,952.8261108398438,957.468493410625,945.239695070289,948.5912889902256,13169800
2021-08-05,966.6400756835938,975.9474827845528,953.0525024475675,957.604315821072,21252078
2021-08-06,946.168212890625,972.3921457790564,941.5031281309346,964.6925186543999,16620987
2021-08-09,940.7784423828125,946.5078930939915,935.9548618556917,942.522196064497,7494143
2021-08-10,945.7152709960938,957.0156171230963,939.2385654839516,942.9751378756041,11919198
2021-08-11,958.9630737304688,960.1859355324891,943.6091647712293,949.7461759426325,9184963
2021-08-12,955.8832397460938,962.994047792915,953.3921717385531,962.4052292074406,8137612
2021-08-13,971.8032836914062,973.7282353115995,955.181228214771,958.9630848706249,12780901
2021-08-16,984.4170532226562,997.7781437654177,963.8772277608733,973.4791039346753,21935444
2021-08-17,980.2276611328125,989.7162669243918,972.7998007947025,982.3111087496648,12658169
2021-08-18,984.0321655273438,990.4409443539315,974.9511803260805,984.6436264377176,10075860
2021-08-20,972.98095703125,983.7377088016336,967.8856094241049,970.6031001945055,9426282
2021-08-23,979.3671264648438,984.6436123486905,965.756910089194,984.6436123486905,9854395
2021-08-24,989.036865234375,992.7960796490014,976.3098177521405,980.5899239821464,11864472
2021-08-25,997.5969848632812,1005.4778098902966,987.4063495975512,989.8068486851395,13380559
2021-08-26,1010.2107543945312,1016.7554463089577,998.6839861429403,1000.0427614622415,18589616
2021-08-27,1008.829345703125,1015.7817181947378,1003.6887734868195,1013.1773788430729,10480636
2021-08-30,1028.23681640625,1030.7732288164937,1013.0867479284576,1019.0652631807153,14027062
2021-08-31,1022.756591796875,1034.3512267943545,1015.5551545716548,1031.2487577395646,26485463
2021-09-01,1026.8101806640625,1038.495504793424,1024.9532755584123,1029.482446811587,11145486
2021-09-02,1039.1748046875,1045.2438888621152,1021.32982832915,1021.32982832915,9956770
2021-09-03,1081.79443359375,1084.7384068201698,1042.8435137983438,1046.2403322593964,30664428
2021-09-06,1098.59765625,1123.2363883848902,1092.4378833660398,1092.890848363497,33641710
2021-09-07,1105.52734375,1113.272195169168,1092.4379602260194,1100.5904921516135,17349882
2021-09-08,1101.2020263671875,1111.4606486919852,1090.0149514607642,1110.554838373318,14301651
2021-09-09,1098.59765625,1104.1458485171872,1094.2949080752658,1099.6393200037396,8963249
2021-09-13,1074.1175537109375,1101.949327153265,1072.5323557228828,1101.949327153265,16311160
2021-09-14,1072.71337890625,1084.2853708994928,1071.6036685532943,1075.6799942004575,8908356
2021-09-15,1077.1746826171875,1085.0780298856923,1072.7360805602518,1072.7360805602518,9071075
2021-09-16,1099.7752685546875,1103.6476943262978,1072.0567074838173,1078.6466838742622,13448882
2021-09-17,1082.7227783203125,1112.2983612101125,1075.9516645338,1107.8371172912175,34882133
2021-09-20,1084.4439697265625,1095.3139316833478,1073.415392150155,1074.3664868663025,11779819
2021-09-21,1089.1317138671875,1094.521410709491,1079.756260196694,1089.2675674362638,9915736
2021-09-22,1100.8170166015625,1106.025455452025,1086.210362198153,1090.6263219107966,10995912
2021-09-23,1127.7203369140625,1130.9360171926044,1107.6107744419755,1108.4713001643795,15748397
2021-09-24,1124.4591064453125,1134.7630111170504,1119.6129443950488,1133.902485506276,15192163
2021-09-27,1143.3685302734375,1145.8370159244848,1121.1077134942575,1126.4068411721403,15373834
2021-09-28,1154.0574951171875,1161.689135216267,1138.092065214608,1147.6939414575027,18035258
2021-09-29,1144.9085693359375,1163.9989904714507,1141.3757775989957,1163.9989904714507,9719875
2021-09-30,1141.0133056640625,1147.965677369511,1132.4532137255203,1143.6176447212324,13590654
2021-10-01,1143.0289306640625,1150.320936930379,1130.0302358504632,1133.1779894261922,8958928
2021-10-04,1157.726318359375,1166.195843232417,1149.0755355668612,1156.29961607055,10918552
2021-10-05,1181.75341796875,1183.0216242133338,1153.7403880823629,1157.2505376163047,13533634
2021-10-06,1159.40185546875,1186.6221652780882,1155.438860897584,1186.6221652780882,10258881
2021-10-07,1165.0860595703125,1177.0204479976474,1162.9573276219362,1175.3219190109808,6336665
2021-10-08,1209.85693359375,1215.8128063604343,1169.2074879845059,1170.9058970806193,15772493
2021-10-11,1201.4326171875,1231.9366542030143,1198.1263679197398,1223.5124154081877,14768666
2021-10-12,1208.29443359375,1215.1788796176056,1196.2694750157295,1197.9680041586355,6682011
2021-10-13,1220.5911865234375,1231.7103344750674,1208.9737889938256,1213.3671067441883,9959762
2021-10-14,1223.0595703125,1230.7818997818822,1217.0810544912147,1223.0369280495506,8623469
2021-10-18,1226.3204345703125,1243.2594798164876,1205.8031936198447,1208.6565974394791,13594479
2021-10-19,1237.3037109375,1246.1356302424738,1226.5016753447112,1233.6577079515857,8833409
2021-10-20,1223.0595703125,1242.2406818392346,1219.0286485058555,1242.2406818392346,12710570
2021-10-21,1187.7772216796875,1235.5600608138357,1179.0358711096487,1235.2883536749923,20831669
2021-10-22,1189.99658203125,1206.9810344630644,1182.7951444896785,1186.6449281501523,11027475
2021-10-25,1178.4017333984375,1213.819979870448,1163.9989792562783,1213.819979870448,17198417
2021-10-26,1205.2373046875,1208.792739180254,1179.013369646043,1185.3316395816128,9750178
2021-10-27,1189.99658203125,1212.3707315877277,1186.6222858874532,1201.138372284091,9896298
2021-10-28,1176.952392578125,1194.77472717133,1173.283867099268,1186.644837678606,9886181
2021-10-29,1148.7132568359375,1175.843002928945,1133.0649360229452,1175.843002928945,14233025
2021-11-01,1149.4151611328125,1157.6582624374937,1129.6225892164332,1148.7131311991511,15481114
2021-11-02,1132.656982421875,1154.0347494893902,1130.1433322293192,1152.6759743257276,10569130
2021-11-03,1124.8670654296875,1141.353269066621,1114.6310849978502,1135.034999269857,11989430
2021-11-04,1131.77392578125,1134.514118637374,1127.7656464746356,1129.1016597099565,1705656
2021-11-08,1133.1778564453125,1141.3530297583548,1112.5474040608012,1141.0812028496898,20337183
2021-11-09,1142.123291015625,1145.384256386935,1126.4296855155928,1134.5595764791433,15682497
2021-11-10,1154.8953857421875,1158.56403111527,1133.9479393972968,1139.8585280650227,10253470
2021-11-11,1157.0015869140625,1164.2255472479787,1148.3960890914113,1150.4342522284085,10722478
2021-11-12,1174.46142578125,1177.0204805624614,1158.1110771767962,1160.783343266853,8712341
2021-11-15,1167.5318603515625,1178.583081524526,1163.9990683781703,1177.586582367733,4803269
2021-11-16,1140.402099609375,1166.2636363626991,1130.0302662731583,1164.9275032865714,11337581
2021-11-17,1115.98974609375,1131.819202659116,1114.6309708056715,1131.819202659116,10202029
2021-11-18,1120.201904296875,1127.3127730233773,1109.6715745881545,1114.1781038166205,8505625
2021-11-22,1070.5848388671875,1109.1961291306902,1064.8101030658254,1103.353466536403,24124307
2021-11-23,1080.5941162109375,1087.5691305828452,1045.7874503355001,1056.6800550508478,25326999
2021-11-24,1064.9910888671875,1091.4867243500764,1061.4356552775093,1077.9444973476766,16820296
2021-11-25,1129.101806640625,1133.2007753274067,1067.595592477073,1074.7743883449095,42401936
2021-11-26,1092.709716796875,1122.1493269988055,1087.6822964764374,1117.7107252384765,15763138
2021-11-29,1105.799072265625,1132.2948314861248,1086.5953193762673,1104.7121238946838,24325354
2021-11-30,1089.4488525390625,1121.3795969947287,1081.9530649636156,1117.8015201912658,32172299
2021-12-01,1117.3486328125,1120.519028933976,1098.3713010103995,1101.9493776790864,10104610
2021-12-02,1124.5272216796875,1130.5736640269113,1114.9027029403865,1118.571348380323,12720411
2021-12-03,1090.7393798828125,1131.6152444047298,1087.002808328186,1131.5699598889346,19222481
2021-12-06,1070.0638427734375,1098.3259382907745,1067.595476803198,1094.2497321105475,10332254
2021-12-07,1078.7825927734375,1088.8146726752468,1068.8863664494722,1076.2010153934032,11235122
2021-12-08,1095.2008056640625,1101.405743762558,1089.8563933091182,1097.9183562650253,8744178
2021-12-09,1112.5701904296875,1120.9265028973477,1098.3259314492311,1102.8551026436394,13213547
2021-12-10,1113.7025146484375,1116.8955527047663,1100.7489847314073,1105.2328712872275,8364414
2021-12-13,1091.3736572265625,1120.5642045309762,1088.8146024741634,1120.2924973928066,12901733
2021-12-14,1078.0125732421875,1089.7205393231307,1074.9553887174345,1077.944646457222,12991523
2021-12-15,1074.86474609375,1089.2674997267343,1069.3843607457343,1079.7561930783932,9366969
2021-12-16,1088.7694091796875,1094.0232528934675,1072.8040976676455,1089.5846504628314,9761279
2021-12-17,1060.0318603515625,1090.6264710688479,1050.7696168986836,1086.1199416955528,21049821
2021-12-20,1031.45263671875,1049.7957435304404,1017.7517924627566,1049.7957435304404,14325846
2021-12-21,1046.806396484375,1062.5452825090044,1038.1783778851348,1046.851681002988,12836561
2021-12-22,1071.6490478515625,1074.276029474332,1051.6754577350616,1052.988828746117,17658543
2021-12-23,1071.26416015625,1077.944705915956,1068.0031950967277,1075.2271551661324,9072401
2021-12-24,1074.6837158203125,1083.3796623765666,1058.718285237532,1073.4155095265614,7886494
2021-12-27,1073.528564453125,1077.038713611814,1063.4964862774043,1069.5882123719496,4017223
2021-12-28,1086.2781982421875,1089.1995288788441,1074.7967758285763,1075.9516508475376,6374613
2021-12-29,1088.1353759765625,1095.6085205634522,1078.8957755234705,1082.926817028114,15425312
2021-12-30,1068.478759765625,1089.245070757408,1062.3643899373753,1087.003127167027,29333171
2021-12-31,1072.57763671875,1079.7110276415224,1068.8863489128844,1074.7742955921874,9477290
2022-01-03,1088.7467041015625,1090.603728995159,1070.4941656370397,1071.1509110384136,5421611
2022-01-04,1113.3175048828125,1114.6309956772857,1088.81462402871,1094.2044407783767,10847728
2022-01-05,1118.5260009765625,1121.8776545605729,1101.9265882823174,1115.0838981501056,11643813
2022-01-06,1094.47607421875,1111.4605249543165,1091.0791361515087,1110.1923187691705,14447422
2022-01-07,1103.30810546875,1113.2949007403674,1092.2342419850618,1101.020877531252,13112115
2022-01-10,1104.2137451171875,1112.8192412314568,1094.2722359075522,1110.5546559066986,9246731
2022-01-11,1112.1627197265625,1120.9492358826358,1102.8551919025351,1103.3081569787676,16205164
2022-01-12,1141.851318359375,1143.595131948247,1116.4426269818646,1119.2960312179016,14800442
2022-01-13,1148.2828369140625,1150.8645340891296,1136.0993826537385,1141.9194026287705,11856712
2022-01-14,1149.95849609375,1162.776052313962,1144.0026230998735,1148.146875628832,19930176
2022-01-17,1155.959716796875,1161.7344520199854,1149.0527486713804,1149.5057137125311,8036453
2022-01-18,1142.1683349609375,1160.5340832716051,1139.4281422634044,1157.0919805047831,6215029
2022-01-19,1142.077880859375,1151.3173615953267,1136.3710722869748,1145.882379974198,9755485
2022-01-20,1122.0814208984375,1136.801286170844,1111.9133687702085,1132.3173998078944,16494486
2022-01-21,1122.2625732421875,1133.3137934671236,1110.5547274570392,1110.5547274570392,13338594
2022-01-24,1076.99365234375,1134.4463001586594,1066.6671028591084,1120.9718770080574,21868937
2022-01-25,1074.887451171875,1081.8623458947789,1043.9757327083191,1064.1532222498897,24510205
2022-01-27,1058.9674072265625,1067.119939925388,1046.7160258148951,1058.0163123551283,20020431
2022-01-28,1057.9482421875,1076.087568078922,1054.5740661673967,1071.1508364816766,14667727
2022-01-31,1080.933837890625,1089.9016105598887,1067.1650674426833,1068.9768076649402,12143683
2022-02-01,1077.3558349609375,1096.333045361315,1063.0436492942567,1090.6263567842825,13200509
2022-02-02,1079.552490234375,1090.1733881906252,1075.725349000261,1090.1733881906252,10017691
2022-02-03,1065.6025390625,1087.6596951339798,1063.0888887078768,1083.3795890325775,9572839
2022-02-04,1055.8875732421875,1063.6551874088461,1051.2678326966015,1060.2808911532845,11061241
2022-02-07,1049.4561767578125,1067.4370085401163,1043.9757907846413,1060.7338205814565,10714467
2022-02-08,1067.09716796875,1068.8862659765236,1046.240291320876,1055.5931024543218,12060849
2022-02-09,1079.52978515625,1081.2055520274612,1067.9804353407576,1073.936188431649,11486225
2022-02-10,1078.420166015625,1085.055306543387,1071.19608713209,1085.055306543387,12464491
2022-02-11,1076.314208984375,1079.982854527415,1061.6849113374171,1074.887506839841,15943370
2022-02-14,1059.1712646484375,1066.599124811997,1047.5991516117767,1059.9412213800138,10719633
2022-02-15,1095.1329345703125,1097.8278430466569,1057.880422222606,1064.9006018983252,11212671
2022-02-16,1092.8682861328125,1101.9492706042658,1085.16871921443,1100.5904953127101,10392840
2022-02-17,1106.704833984375,1111.8681080705421,1091.5321231787168,1096.1065786813085,12853252
2022-02-18,1098.05419921875,1112.5475227496659,1096.1292475949579,1107.112541400613,6775458
2022-02-21,1086.9576416015625,1103.987376793005,1080.028031731223,1092.4379072087868,11107193
2022-02-22,1082.0208740234375,1085.146105195485,1063.066305633856,1065.6705251768456,13494914
2022-02-23,1075.2496337890625,1089.9694984432015,1072.5095609936732,1087.501132761311,7310110
2022-02-24,1021.6696166992188,1059.782776236231,1016.0761389464657,1043.9758405196053,24846650
2022-02-25,1034.4420166015625,1045.3119804850721,1030.954508957098,1032.698202879161,14570089
2022-02-28,1068.6824951171875,1072.2152872381166,1015.894992677199,1015.894992677199,21297446
2022-03-02,1086.346435546875,1087.4561461649769,1054.936581459969,1057.3143787554548,21471786
2022-03-03,1077.1746826171875,1093.7288113845136,1073.4381104672327,1087.002981514595,10186748
2022-03-04,1053.283203125,1070.8337101992126,1050.9280486616494,1065.7157207883167,10805667
2022-03-07,1014.3323974609375,1047.1915918601796,1006.3836454479082,1032.0640445664155,17983310
2022-03-08,1012.498046875,1017.253760796074,987.3611211647836,1001.6280233273343,21289374
2022-03-09,1066.2139892578125,1072.05665089973,1011.8864606126765,1012.7244638561707,20414228
2022-03-10,1083.492919921875,1089.2676554769666,1068.8863838594104,1087.0030697416826,17980493
2022-03-11,1086.617919921875,1091.9850941858494,1076.1555181267943,1076.1555181267943,12257423
2022-03-14,1095.5404052734375,1098.0541754406872,1075.2270625884603,1081.0697243173254,8340678
2022-03-15,1070.44873046875,1099.6619166858584,1060.2127522331937,1099.6619166858584,15925769
2022-03-16,1088.5201416015625,1090.5809465892828,1076.6310387189703,1078.8503395210585,11149828
2022-03-17,1124.0064697265625,1131.1172183134404,1093.8420644373464,1101.8361008572806,21422098
2022-03-21,1117.52978515625,1125.0482148088292,1104.6669425964524,1106.9315283978274,11999466
2022-03-22,1146.4031982421875,1148.124249688356,1111.2794206216663,1114.2232739689239,22557065
2022-03-23,1150.04931640625,1161.6667155417936,1142.7121440999754,1142.7121440999754,15462187
2022-03-24,1167.9166259765625,1170.407753742212,1136.823891628139,1136.823891628139,13168266
2022-03-25,1175.7069091796875,1184.8331776508987,1167.169339474114,1169.6604672992412,14222488
2022-03-28,1187.5281982421875,1191.0608703717303,1171.472198621402,1182.1157391354113,9891424
2022-03-29,1187.7999267578125,1194.7974641560254,1180.9382429362058,1194.7974641560254,8684065
2022-03-30,1210.6270751953125,1217.4434746814534,1185.331593767139,1195.6581430818142,15811550
2022-03-31,1193.325439453125,1209.1550162306944,1190.5400818204482,1207.0036419353132,13223718
2022-04-01,1202.882080078125,1207.094259791017,1187.55087204633,1193.8916640782966,7922880
2022-04-04,1206.4375,1211.555489970758,1196.45070474843,1202.7009276541294,7929162
2022-04-05,1189.3851318359375,1209.2456310104756,1186.9620503043643,1200.7307025551163,13149870
2022-04-06,1186.2147216796875,1193.2122590361132,1171.744039651222,1171.744039651222,12257215
2022-04-07,1165.2899169921875,1180.3041331292436,1162.6402930619627,1175.3672812713683,15496499
2022-04-08,1184.6746826171875,1188.909504082465,1159.4697737682463,1159.4697737682463,15152495
2022-04-11,1182.206298828125,1195.0464967892808,1169.886872844364,1177.5864392090166,9254209
2022-04-12,1159.945556640625,1178.7642727503164,1157.3865016457235,1171.6986884850992,13217742
2022-04-13,1155.6881103515625,1174.2351195875087,1152.9026326764838,1166.0373022107094,10354235
2022-04-18,1152.1551513671875,1159.3792305452218,1142.1683569783831,1147.2410619855225,9974224
2022-04-19,1196.0657958984375,1208.3852247416107,1155.4164607497175,1158.5642148058512,26141820
2022-04-20,1231.2347412109375,1238.277682969599,1199.8248909839451,1203.448252046231,25072240
2022-04-21,1260.06298828125,1263.1880996959114,1237.3717275306717,1245.9319403276972,21708633
2022-04-22,1249.510009765625,1269.0760391912017,1242.8973909745034,1249.5552942902013,15054154
2022-04-25,1220.6138916015625,1249.3288344946673,1206.41491600151,1242.0822318802027,17063215
2022-04-26,1257.1414794921875,1265.9054714118893,1226.3657374070801,1227.4074011312523,12227666
2022-04-27,1258.36474609375,1280.8521096682853,1247.8116534018566,1248.1740494489563,19338945
2022-04-28,1277.1605224609375,1291.2689267231667,1261.874481071713,1272.676636154816,25614076
2022-04-29,1263.7542724609375,1293.6015662528664,1257.8889681093667,1293.6015662528664,18214862
2022-05-02,1259.3155517578125,1270.6611211332292,1249.1701419744186,1250.9592399328203,9467006
2022-05-04,1220.0023193359375,1263.6410258882418,1212.1442565160846,1261.3764403153348,19247660
2022-05-05,1196.11083984375,1236.4658174286478,1192.079918457506,1233.5218443509423,17210669
2022-05-06,1186.9393310546875,1204.3087009820067,1174.6651887519583,1183.112189870724,19649948
2022-05-09,1140.5831298828125,1176.2730823033007,1135.465140485421,1166.2408838499182,18083752
2022-05-10,1120.813232421875,1144.3423749690376,1113.2721615832613,1130.0301899582084,19511677
2022-05-11,1109.3319091796875,1125.478478168712,1096.9445548183617,1119.9075231154202,16643899
2022-05-12,1086.7313232421875,1102.787203178042,1073.4155164726255,1099.458311385817,20490321
2022-05-13,1099.050537109375,1122.3304948076038,1093.9551898739935,1098.7788299822744,19308778
2022-05-16,1099.3223876953125,1123.6892942266647,1094.54403200538,1102.6059947530612,13437911
2022-05-17,1145.497314453125,1150.366239393939,1101.496331090796,1102.9003909379085,16551828
2022-05-18,1149.6641845703125,1163.9990123371506,1136.0313867118257,1150.2530031709177,17276788
2022-05-19,1123.16845703125,1137.956250241304,1116.918234266966,1125.0481241931686,14699118
2022-05-20,1188.6605224609375,1197.6962234407256,1133.200752456055,1137.9563467189944,21793091
2022-05-23,1180.711669921875,1201.8402528023153,1174.416043471332,1191.8533389891315,15252755
2022-05-24,1184.765380859375,1194.7974606402702,1176.5449216952304,1180.7571013596234,13527818
2022-05-25,1183.0216064453125,1203.2670225299603,1178.2658929997126,1193.4387237828619,12714544
2022-05-26,1171.7440185546875,1193.3934954511844,1154.0348942869591,1188.637781781663,17882023
2022-05-27,1166.308837890625,1179.9189929679753,1150.4567396045152,1174.4387272800036,16521973
2022-05-30,1206.935791015625,1211.1025664956994,1174.9597635821942,1184.3803827895526,13853398
2022-05-31,1192.3743896484375,1213.2765527152142,1184.697464521731,1196.3373846577454,70620653
2022-06-01,1192.7593994140625,1202.587698682473,1184.9238588339676,1193.121675611818,9776989
2022-06-02,1233.8843994140625,1237.575687367432,1192.9858825014019,1192.9858825014019,22126569
2022-06-03,1258.8853759765625,1276.0283243723425,1241.9009234208313,1242.8068535360608,23939791
2022-06-06,1253.47314453125,1274.5111629536582,1246.3396331112071,1259.1120268728403,11093152
2022-06-07,1255.8282470703125,1264.1392757142605,1246.452912224144,1254.5373984290559,12358255
2022-06-08,1233.7711181640625,1259.564728048269,1230.260968517713,1255.8281557796806,12479250
2022-06-09,1267.6041259765625,1269.528957983228,1227.4076388685442,1227.4076388685442,17278305
2022-06-10,1229.33251953125,1263.5957731905057,1223.5577842447772,1255.4432409626409,18093057
2022-06-13,1206.0750732421875,1210.558959942895,1184.9691305419672,1200.2325310142617,17620803
2022-06-14,1190.3135986328125,1210.1288135182253,1183.6783373201108,1200.2552293704455,14714312
2022-06-15,1175.910888671875,1194.4805402025763,1170.5211912252462,1185.5354082981676,11195535
2022-06-16,1159.4698486328125,1204.331357067944,1156.752298028243,1188.0036507794862,17111475
2022-06-17,1173.0574951171875,1188.8416691150956,1157.7036439406018,1159.469980153735,24457187
2022-06-20,1151.79296875,1185.331550638825,1141.8513382748356,1179.851164692969,12066797
2022-06-21,1170.38525390625,1174.5973137201734,1145.112415821389,1159.4698864092793,11720049
2022-06-22,1134.8311767578125,1158.6999555030718,1132.7477291666964,1158.6093864513275,10617206
2022-06-23,1116.419921875,1143.6177098347453,1107.3842221697334,1139.1111811125647,19446323
2022-06-24,1132.3175048828125,1137.2768791745684,1117.8014186070498,1123.2365200121847,14240234
2022-06-27,1128.9658203125,1152.6534598644344,1123.9383995696694,1152.6534598644344,15474529
2022-06-28,1144.840576171875,1147.67133814574,1124.187598454475,1124.187598454475,13572847
2022-06-29,1168.5960693359375,1176.2278290145132,1132.7476201425022,1135.5557396776305,19205146
2022-06-30,1175.616455078125,1184.7880089664673,1162.1874370508547,1168.5282289340553,23112959
2022-07-01,1090.9434814453125,1173.9633211779058,1071.1510274067675,1166.218468693317,81997149
2022-07-04,1093.2080078125,1106.025565464495,1071.6490989100685,1077.4691189892487,41857728
2022-07-05,1102.0625,1116.3973279805082,1094.7478514073186,1097.42011751126,17647327
2022-07-06,1092.3701171875,1106.0029160314311,1081.568080443144,1096.1066896148457,23943726
2022-07-07,1081.61328125,1102.0624779330788,1075.6800503518655,1098.7335863010783,23301033
2022-07-08,1083.10791015625,1095.155510044553,1079.0995110804106,1095.155510044553,19010108
